Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
2016-07-12,Dumbbell Hammer Curl,Biceps,30.0,12,,,
2016-07-12,Dumbbell Hammer Curl,Biceps,30.0,12,,,
2016-07-12,EZ-Bar Curl,Biceps,50.0,12,,,
2016-07-12,EZ-Bar Curl,Biceps,50.0,12,,,
2016-07-12,EZ-Bar Curl,Biceps,50.0,12,,,
2016-07-12,EZ-Bar Curl,Biceps,50.0,12,,,
2016-07-12,Barbell Row,Back,95.0,5,,,
2016-07-12,Barbell Row,Back,95.0,5,,,
2016-07-12,Barbell Row,Back,95.0,9,,,
2016-07-12,RKC Plank,Abs,0.0,60,,,
2016-07-12,RKC Plank,Abs,0.0,60,,,
2016-07-12,RKC Plank,Abs,0.0,60,,,
2016-07-12,Side Plank,Abs,0.0,60,,,
2016-07-12,Side Plank,Abs,0.0,60,,,
2016-07-12,Side Plank,Abs,0.0,60,,,
2016-07-12,Reverse Plank,Abs,0.0,60,,,
2016-07-12,Reverse Plank,Abs,0.0,60,,,
2016-07-12,Reverse Plank,Abs,0.0,60,,,
2016-07-12,Hollow Hold,Abs,0.0,60,,,
2016-07-12,Hollow Hold,Abs,0.0,60,,,
2016-07-12,Hollow Hold,Abs,0.0,60,,,
2016-07-12,Elbow Plank,Abs,0.0,60,,,
2016-07-12,Elbow Plank,Abs,0.0,60,,,
2016-07-12,Elbow Plank,Abs,0.0,60,,,
2016-07-13,Overhead Press,Shoulders,45.0,10,,,
2016-07-13,Overhead Press,Shoulders,65.0,3,,,
2016-07-13,Overhead Press,Shoulders,85.0,5,,,
2016-07-13,Overhead Press,Shoulders,85.0,5,,,
2016-07-13,Overhead Press,Shoulders,85.0,5,,,
2016-07-13,Flat Barbell Bench Press,Chest,100.0,12,,,
2016-07-13,Flat Barbell Bench Press,Chest,100.0,12,,,
2016-07-13,Flat Barbell Bench Press,Chest,100.0,12,,,
2016-07-13,Decline Dumbbell Bench Press,Chest,40.0,12,,,
2016-07-13,Decline Dumbbell Bench Press,Chest,40.0,12,,,
2016-07-13,Decline Dumbbell Bench Press,Chest,40.0,12,,,
2016-07-13,V-Bar Push Down,Triceps,55.0,8,,,
2016-07-13,V-Bar Push Down,Triceps,55.0,8,,,
2016-07-13,V-Bar Push Down,Triceps,55.0,8,,,
2016-07-13,Lateral Dumbbell Raise,Shoulders,12.0,20,,,
2016-07-13,Lateral Dumbbell Raise,Shoulders,12.0,20,,,
2016-07-13,Lateral Dumbbell Raise,Shoulders,12.0,20,,,
2016-07-13,Lateral Dumbbell Raise,Shoulders,12.0,19,,,
2016-07-13,Lateral Dumbbell Raise,Shoulders,12.0,19,,,
2016-07-13,Lateral Dumbbell Raise,Shoulders,12.0,19,,,
2016-07-13,Lying Triceps Extension,Triceps,20.0,9,,,
2016-07-13,Lying Triceps Extension,Triceps,20.0,10,,,
2016-07-13,Lying Triceps Extension,Triceps,20.0,9,,,
2016-07-13,Overhead Press,Shoulders,85.0,6,,,
2016-07-14,Barbell Squat,Legs,45.0,10,,,
2016-07-14,Barbell Squat,Legs,95.0,5,,,
2016-07-14,Barbell Squat,Legs,135.0,3,,,
2016-07-14,Romanian Deadlift,Legs,150.0,11,,,
2016-07-14,Romanian Deadlift,Legs,150.0,11,,,
2016-07-14,Romanian Deadlift,Legs,150.0,11,,,
2016-07-14,Barbell Front Squat,Legs,105.0,10,,,
2016-07-14,Barbell Front Squat,Legs,105.0,10,,,
2016-07-14,Barbell Front Squat,Legs,105.0,10,,,
2016-07-14,Seated Leg Curl Machine,Legs,70.0,12,,,
2016-07-14,Seated Leg Curl Machine,Legs,70.0,12,,,
2016-07-14,Seated Leg Curl Machine,Legs,70.0,12,,,
2016-07-14,Seated Calf Raise Machine,Legs,125.0,12,,,
2016-07-14,Seated Calf Raise Machine,Legs,125.0,12,,,
2016-07-14,Seated Calf Raise Machine,Legs,125.0,10,,,
2016-07-14,Seated Calf Raise Machine,Legs,125.0,10,,,
2016-07-14,Seated Calf Raise Machine,Legs,125.0,10,,,
2016-07-14,Barbell Squat,Legs,185.0,5,,,
2016-07-14,Barbell Squat,Legs,185.0,5,,,
2016-07-14,Barbell Squat,Legs,185.0,7,,,
2016-07-14,Bicycle Crunches,Abs,0.0,15,,,
2016-07-14,Bicycle Crunches,Abs,0.0,15,,,
2016-07-14,Bicycle Crunches,Abs,0.0,15,,,
2016-07-14,Leg Raises,Abs,1.0,12,,,
2016-07-14,Leg Raises,Abs,1.0,12,,,
2016-07-14,Leg Raises,Abs,1.0,12,,,
2016-07-14,Reverse Crunch,Abs,1.0,12,,,
2016-07-14,Reverse Crunch,Abs,1.0,12,,,
2016-07-14,Reverse Crunch,Abs,1.0,12,,,
2016-07-14,Crunch Kicks,Abs,1.0,12,,,
2016-07-14,Crunch Kicks,Abs,1.0,12,,,
2016-07-14,Crunch Kicks,Abs,1.0,12,,,
2016-07-14,Side Jackknifes,Abs,1.0,10,,,
2016-07-14,Side Jackknifes,Abs,1.0,10,,,
2016-07-14,Side Jackknifes,Abs,1.0,10,,,
2016-07-14,Scissors,Abs,1.0,12,,,
2016-07-14,Scissors,Abs,1.0,12,,,
2016-07-14,Scissors,Abs,1.0,12,,,
2016-07-15,Deadlift,Back,45.0,10,,,
2016-07-15,Deadlift,Back,135.0,5,,,
2016-07-15,Deadlift,Back,155.0,3,,,
2016-07-15,Deadlift,Back,165.0,5,,,
2016-07-15,Deadlift,Back,165.0,5,,,
2016-07-15,Deadlift,Back,165.0,9,,,
2016-07-15,Lat Pulldown,Back,105.0,12,,,
2016-07-15,Lat Pulldown,Back,105.0,11,,,
2016-07-15,Lat Pulldown,Back,105.0,10,,,
2016-07-15,Seated Cable Row,Back,100.0,12,,,
2016-07-15,Seated Cable Row,Back,100.0,12,,,
2016-07-15,Seated Cable Row,Back,100.0,12,,,
2016-07-15,Cable Face Pull,Shoulders,0.0,1,,,
2016-07-15,Cable Face Pull,Shoulders,0.0,1,,,
2016-07-15,Cable Face Pull,Shoulders,0.0,1,,,
2016-07-15,Dumbbell Hammer Curl,Biceps,35.0,8,,,
2016-07-15,Dumbbell Hammer Curl,Biceps,35.0,8,,,
2016-07-15,Dumbbell Hammer Curl,Biceps,35.0,8,,,
2016-07-15,Dumbbell Hammer Curl,Biceps,35.0,8,,,
2016-07-15,Barbell Curl,Biceps,55.0,10,,,
2016-07-15,Barbell Curl,Biceps,55.0,11,,,
2016-07-15,Barbell Curl,Biceps,55.0,11,,,
2016-07-15,Barbell Curl,Biceps,55.0,11,,,
2016-07-15,RKC Plank,Abs,0.0,60,,,
2016-07-15,RKC Plank,Abs,0.0,60,,,
2016-07-15,RKC Plank,Abs,0.0,60,,,
2016-07-15,Side Plank,Abs,0.0,60,,,
2016-07-15,Side Plank,Abs,0.0,60,,,
2016-07-15,Side Plank,Abs,0.0,60,,,
2016-07-15,Reverse Plank,Abs,0.0,60,,,
2016-07-15,Reverse Plank,Abs,0.0,60,,,
2016-07-15,Reverse Plank,Abs,0.0,60,,,
2016-07-15,Hollow Hold,Abs,0.0,60,,,
2016-07-15,Hollow Hold,Abs,0.0,60,,,
2016-07-15,Hollow Hold,Abs,0.0,60,,,
2016-07-15,Elbow Plank,Abs,0.0,60,,,
2016-07-15,Elbow Plank,Abs,0.0,60,,,
2016-07-15,Elbow Plank,Abs,0.0,60,,,
2016-07-16,Flat Barbell Bench Press,Chest,45.0,10,,,
2016-07-16,Flat Barbell Bench Press,Chest,85.0,5,,,
2016-07-16,Flat Barbell Bench Press,Chest,115.0,3,,,
2016-07-16,Flat Barbell Bench Press,Chest,135.0,5,,,
2016-07-16,Flat Barbell Bench Press,Chest,135.0,5,,,
2016-07-16,Overhead Press,Shoulders,65.0,10,,,
2016-07-16,Overhead Press,Shoulders,65.0,12,,,
2016-07-16,Overhead Press,Shoulders,65.0,11,,,
2016-07-16,Incline Dumbbell Bench Press,Chest,45.0,11,,,
2016-07-16,Incline Dumbbell Bench Press,Chest,45.0,11,,,
2016-07-16,Incline Dumbbell Bench Press,Chest,45.0,11,,,
2016-07-16,Rope Push Down,Triceps,35.0,8,,,
2016-07-16,Rope Push Down,Triceps,35.0,9,,,
2016-07-16,Rope Push Down,Triceps,35.0,9,,,
2016-07-16,Lateral Dumbbell Raise,Shoulders,12.0,20,,,
2016-07-16,Lateral Dumbbell Raise,Shoulders,12.0,20,,,
2016-07-16,Lateral Dumbbell Raise,Shoulders,12.0,20,,,
2016-07-16,Lateral Dumbbell Raise,Shoulders,12.0,20,,,
2016-07-16,Lateral Dumbbell Raise,Shoulders,12.0,20,,,
2016-07-16,Lateral Dumbbell Raise,Shoulders,12.0,20,,,
2016-07-16,EZ-Bar Skullcrusher,Triceps,45.0,11,,,
2016-07-16,EZ-Bar Skullcrusher,Triceps,45.0,12,,,
2016-07-16,EZ-Bar Skullcrusher,Triceps,45.0,12,,,
2016-07-16,Flat Barbell Bench Press,Chest,135.0,7,,,
2016-07-17,Barbell Squat,Legs,45.0,10,,,
2016-07-17,Barbell Squat,Legs,95.0,5,,,
2016-07-17,Barbell Squat,Legs,135.0,3,,,
2016-07-17,Romanian Deadlift,Legs,150.0,12,,,
2016-07-17,Romanian Deadlift,Legs,150.0,12,,,
2016-07-17,Romanian Deadlift,Legs,150.0,12,,,
2016-07-17,Leg Press,Legs,160.0,12,,,
2016-07-17,Leg Press,Legs,160.0,12,,,
2016-07-17,Leg Press,Legs,160.0,12,,,
2016-07-17,Seated Leg Curl Machine,Legs,75.0,12,,,
2016-07-17,Seated Leg Curl Machine,Legs,75.0,9,,,
2016-07-17,Seated Leg Curl Machine,Legs,75.0,9,,,
2016-07-17,Barbell Calf Raise,Legs,110.0,10,,,
2016-07-17,Barbell Calf Raise,Legs,110.0,10,,,
2016-07-17,Barbell Calf Raise,Legs,110.0,10,,,
2016-07-17,Barbell Calf Raise,Legs,110.0,10,,,
2016-07-17,Barbell Calf Raise,Legs,110.0,10,,,
2016-07-17,Barbell Squat,Legs,190.0,5,,,
2016-07-17,Barbell Squat,Legs,190.0,5,,,
2016-07-17,Barbell Squat,Legs,190.0,6,,,
2016-07-17,Bicycle Crunches,Abs,0.0,15,,,
2016-07-17,Bicycle Crunches,Abs,0.0,15,,,
2016-07-17,Bicycle Crunches,Abs,0.0,15,,,
2016-07-17,Leg Raises,Abs,1.0,12,,,
2016-07-17,Leg Raises,Abs,1.0,12,,,
2016-07-17,Leg Raises,Abs,1.0,12,,,
2016-07-17,Reverse Crunch,Abs,1.0,12,,,
2016-07-17,Reverse Crunch,Abs,1.0,12,,,
2016-07-17,Reverse Crunch,Abs,1.0,12,,,
2016-07-17,Crunch Kicks,Abs,1.0,12,,,
2016-07-17,Crunch Kicks,Abs,1.0,12,,,
2016-07-17,Crunch Kicks,Abs,1.0,12,,,
2016-07-17,Side Jackknifes,Abs,1.0,10,,,
2016-07-17,Side Jackknifes,Abs,1.0,10,,,
2016-07-17,Side Jackknifes,Abs,1.0,10,,,
2016-07-17,Scissors,Abs,1.0,12,,,
2016-07-17,Scissors,Abs,1.0,12,,,
2016-07-17,Scissors,Abs,1.0,12,,,
2016-07-18,Barbell Row,Back,45.0,10,,,
2016-07-18,Barbell Row,Back,85.0,5,,,
2016-07-18,Barbell Row,Back,100.0,5,,,
2016-07-18,Pull Up,Back,0.0,10,,,
2016-07-18,Pull Up,Back,0.0,10,,,
2016-07-18,Pull Up,Back,0.0,10,,,
2016-07-18,T-Bar Row,Back,60.0,10,,,
2016-07-18,T-Bar Row,Back,60.0,12,,,
2016-07-18,T-Bar Row,Back,60.0,12,,,
2016-07-18,Cable Face Pull,Shoulders,55.0,20,,,
2016-07-18,Cable Face Pull,Shoulders,55.0,19,,,
2016-07-18,Cable Face Pull,Shoulders,55.0,19,,,
2016-07-18,Cable Face Pull,Shoulders,55.0,19,,,
2016-07-18,Cable Face Pull,Shoulders,55.0,19,,,
2016-07-18,Dumbbell Hammer Curl,Biceps,35.0,8,,,
2016-07-18,Dumbbell Hammer Curl,Biceps,35.0,8,,,
2016-07-18,Dumbbell Hammer Curl,Biceps,35.0,9,,,
2016-07-18,Dumbbell Hammer Curl,Biceps,35.0,9,,,
2016-07-18,EZ-Bar Curl,Biceps,55.0,9,,,
2016-07-18,EZ-Bar Curl,Biceps,55.0,10,,,
2016-07-18,EZ-Bar Curl,Biceps,55.0,10,,,
2016-07-18,EZ-Bar Curl,Biceps,55.0,10,,,
2016-07-18,Barbell Row,Back,100.0,5,,,
2016-07-18,Barbell Row,Back,100.0,5,,,
2016-07-18,Barbell Row,Back,100.0,9,,,
2016-07-18,RKC Plank,Abs,0.0,60,,,
2016-07-18,RKC Plank,Abs,0.0,60,,,
2016-07-18,RKC Plank,Abs,0.0,60,,,
2016-07-18,Side Plank,Abs,0.0,60,,,
2016-07-18,Side Plank,Abs,0.0,60,,,
2016-07-18,Side Plank,Abs,0.0,60,,,
2016-07-18,Reverse Plank,Abs,0.0,60,,,
2016-07-18,Reverse Plank,Abs,0.0,60,,,
2016-07-18,Reverse Plank,Abs,0.0,60,,,
2016-07-18,Hollow Hold,Abs,0.0,60,,,
2016-07-18,Hollow Hold,Abs,0.0,60,,,
2016-07-18,Hollow Hold,Abs,0.0,60,,,
2016-07-18,Elbow Plank,Abs,0.0,60,,,
2016-07-18,Elbow Plank,Abs,0.0,60,,,
2016-07-18,Elbow Plank,Abs,0.0,60,,,
2016-07-19,Overhead Press,Shoulders,45.0,10,,,
2016-07-19,Overhead Press,Shoulders,65.0,3,,,
2016-07-19,Overhead Press,Shoulders,90.0,5,,,
2016-07-19,Overhead Press,Shoulders,90.0,5,,,
2016-07-19,Overhead Press,Shoulders,90.0,5,,,
2016-07-19,Flat Barbell Bench Press,Chest,105.0,10,,,
2016-07-19,Flat Barbell Bench Press,Chest,105.0,10,,,
2016-07-19,Flat Barbell Bench Press,Chest,105.0,10,,,
2016-07-19,Decline Dumbbell Bench Press,Chest,45.0,10,,,
2016-07-19,Decline Dumbbell Bench Press,Chest,45.0,10,,,
2016-07-19,Decline Dumbbell Bench Press,Chest,45.0,10,,,
2016-07-19,V-Bar Push Down,Triceps,55.0,9,,,
2016-07-19,V-Bar Push Down,Triceps,55.0,9,,,
2016-07-19,V-Bar Push Down,Triceps,55.0,8,,,
2016-07-19,Lateral Dumbbell Raise,Shoulders,15.0,15,,,
2016-07-19,Lateral Dumbbell Raise,Shoulders,15.0,15,,,
2016-07-19,Lateral Dumbbell Raise,Shoulders,15.0,15,,,
2016-07-19,Lateral Dumbbell Raise,Shoulders,15.0,15,,,
2016-07-19,Lateral Dumbbell Raise,Shoulders,15.0,15,,,
2016-07-19,Lateral Dumbbell Raise,Shoulders,15.0,15,,,
2016-07-19,Lying Triceps Extension,Triceps,20.0,8,,,
2016-07-19,Lying Triceps Extension,Triceps,20.0,10,,,
2016-07-19,Lying Triceps Extension,Triceps,20.0,10,,,
2016-07-19,Overhead Press,Shoulders,90.0,6,,,
2016-07-20,Barbell Squat,Legs,45.0,10,,,
2016-07-20,Barbell Squat,Legs,95.0,5,,,
2016-07-20,Barbell Squat,Legs,135.0,3,,,
2016-07-20,Romanian Deadlift,Legs,155.0,10,,,
2016-07-20,Romanian Deadlift,Legs,155.0,10,,,
2016-07-20,Romanian Deadlift,Legs,155.0,10,,,
2016-07-20,Barbell Front Squat,Legs,105.0,12,,,
2016-07-20,Barbell Front Squat,Legs,105.0,12,,,
2016-07-20,Barbell Front Squat,Legs,105.0,12,,,
2016-07-20,Seated Leg Curl Machine,Legs,75.0,12,,,
2016-07-20,Seated Leg Curl Machine,Legs,75.0,11,,,
2016-07-20,Seated Leg Curl Machine,Legs,75.0,11,,,
2016-07-20,Seated Calf Raise Machine,Legs,100.0,8,,,
2016-07-20,Seated Calf Raise Machine,Legs,100.0,8,,,
2016-07-20,Seated Calf Raise Machine,Legs,100.0,8,,,
2016-07-20,Seated Calf Raise Machine,Legs,100.0,8,,,
2016-07-20,Seated Calf Raise Machine,Legs,100.0,8,,,
2016-07-20,Barbell Squat,Legs,195.0,5,,,
2016-07-20,Barbell Squat,Legs,195.0,5,,,
2016-07-20,Barbell Squat,Legs,195.0,6,,,
2016-07-20,Bicycle Crunches,Abs,0.0,15,,,
2016-07-20,Bicycle Crunches,Abs,0.0,15,,,
2016-07-20,Bicycle Crunches,Abs,0.0,15,,,
2016-07-20,Leg Raises,Abs,1.0,15,,,
2016-07-20,Leg Raises,Abs,1.0,15,,,
2016-07-20,Leg Raises,Abs,1.0,15,,,
2016-07-20,Reverse Crunch,Abs,1.0,15,,,
2016-07-20,Reverse Crunch,Abs,1.0,15,,,
2016-07-20,Reverse Crunch,Abs,1.0,15,,,
2016-07-20,Crunch Kicks,Abs,1.0,15,,,
2016-07-20,Crunch Kicks,Abs,1.0,15,,,
2016-07-20,Crunch Kicks,Abs,1.0,15,,,
2016-07-20,Side Jackknifes,Abs,1.0,12,,,
2016-07-20,Side Jackknifes,Abs,1.0,12,,,
2016-07-20,Side Jackknifes,Abs,1.0,12,,,
2016-07-20,Scissors,Abs,1.0,15,,,
2016-07-20,Scissors,Abs,1.0,15,,,
2016-07-20,Scissors,Abs,1.0,15,,,
2016-07-21,Deadlift,Back,45.0,10,,,
2016-07-21,Lat Pulldown,Back,105.0,12,,,
2016-07-21,Lat Pulldown,Back,105.0,12,,,
2016-07-21,Lat Pulldown,Back,105.0,12,,,
2016-07-21,Seated Cable Row,Back,105.0,10,,,
2016-07-21,Seated Cable Row,Back,105.0,12,,,
2016-07-21,Seated Cable Row,Back,105.0,12,,,
2016-07-21,Cable Face Pull,Shoulders,55.0,20,,,
2016-07-21,Cable Face Pull,Shoulders,55.0,20,,,
2016-07-21,Cable Face Pull,Shoulders,55.0,19,,,
2016-07-21,Cable Face Pull,Shoulders,55.0,20,,,
2016-07-21,Cable Face Pull,Shoulders,55.0,19,,,
2016-07-21,Dumbbell Hammer Curl,Biceps,35.0,9,,,
2016-07-21,Dumbbell Hammer Curl,Biceps,35.0,9,,,
2016-07-21,Dumbbell Hammer Curl,Biceps,35.0,9,,,
2016-07-21,Dumbbell Hammer Curl,Biceps,35.0,9,,,
2016-07-21,Barbell Curl,Biceps,55.0,12,,,
2016-07-21,Barbell Curl,Biceps,55.0,12,,,
2016-07-21,Barbell Curl,Biceps,55.0,12,,,
2016-07-21,Barbell Curl,Biceps,55.0,12,,,
2016-07-21,Deadlift,Back,135.0,5,,,
2016-07-21,Deadlift,Back,155.0,3,,,
2016-07-21,Deadlift,Back,175.0,5,,,
2016-07-21,Deadlift,Back,175.0,5,,,
2016-07-21,RKC Plank,Abs,0.0,60,,,
2016-07-21,RKC Plank,Abs,0.0,60,,,
2016-07-21,RKC Plank,Abs,0.0,60,,,
2016-07-21,Side Plank,Abs,0.0,60,,,
2016-07-21,Side Plank,Abs,0.0,60,,,
2016-07-21,Side Plank,Abs,0.0,60,,,
2016-07-21,Reverse Plank,Abs,0.0,60,,,
2016-07-21,Reverse Plank,Abs,0.0,60,,,
2016-07-21,Reverse Plank,Abs,0.0,60,,,
2016-07-21,Hollow Hold,Abs,0.0,60,,,
2016-07-21,Hollow Hold,Abs,0.0,60,,,
2016-07-21,Hollow Hold,Abs,0.0,60,,,
2016-07-21,Elbow Plank,Abs,0.0,60,,,
2016-07-21,Elbow Plank,Abs,0.0,60,,,
2016-07-21,Elbow Plank,Abs,0.0,60,,,
2016-07-21,Deadlift,Back,175.0,9,,,
2016-07-22,Flat Barbell Bench Press,Chest,45.0,10,,,
2016-07-22,Flat Barbell Bench Press,Chest,85.0,5,,,
2016-07-22,Flat Barbell Bench Press,Chest,115.0,3,,,
2016-07-22,Flat Barbell Bench Press,Chest,140.0,5,,,
2016-07-22,Flat Barbell Bench Press,Chest,140.0,5,,,
2016-07-22,Overhead Press,Shoulders,65.0,12,,,
2016-07-22,Overhead Press,Shoulders,65.0,11,,,
2016-07-22,Overhead Press,Shoulders,65.0,11,,,
2016-07-22,Incline Dumbbell Bench Press,Chest,45.0,11,,,
2016-07-22,Incline Dumbbell Bench Press,Chest,45.0,10,,,
2016-07-22,Incline Dumbbell Bench Press,Chest,45.0,9,,,
2016-07-22,Rope Push Down,Triceps,35.0,12,,,
2016-07-22,Rope Push Down,Triceps,35.0,12,,,
2016-07-22,Rope Push Down,Triceps,35.0,12,,,
2016-07-22,Lateral Dumbbell Raise,Shoulders,15.0,17,,,
2016-07-22,Lateral Dumbbell Raise,Shoulders,15.0,17,,,
2016-07-22,Lateral Dumbbell Raise,Shoulders,15.0,17,,,
2016-07-22,Lateral Dumbbell Raise,Shoulders,15.0,17,,,
2016-07-22,Lateral Dumbbell Raise,Shoulders,15.0,17,,,
2016-07-22,Lateral Dumbbell Raise,Shoulders,15.0,17,,,
2016-07-22,EZ-Bar Skullcrusher,Triceps,45.0,12,,,
2016-07-22,EZ-Bar Skullcrusher,Triceps,45.0,12,,,
2016-07-22,EZ-Bar Skullcrusher,Triceps,45.0,12,,,
2016-07-22,Flat Barbell Bench Press,Chest,140.0,6,,,
2016-07-25,Barbell Squat,Legs,45.0,10,,,
2016-07-25,Barbell Squat,Legs,95.0,5,,,
2016-07-25,Barbell Squat,Legs,135.0,3,,,
2016-07-25,Romanian Deadlift,Legs,155.0,11,,,
2016-07-25,Romanian Deadlift,Legs,155.0,11,,,
2016-07-25,Romanian Deadlift,Legs,155.0,11,,,
2016-07-25,Leg Press,Legs,170.0,12,,,
2016-07-25,Leg Press,Legs,170.0,12,,,
2016-07-25,Leg Press,Legs,170.0,12,,,
2016-07-25,Seated Leg Curl Machine,Legs,75.0,12,,,
2016-07-25,Seated Leg Curl Machine,Legs,75.0,12,,,
2016-07-25,Seated Leg Curl Machine,Legs,75.0,12,,,
2016-07-25,Barbell Calf Raise,Legs,110.0,12,,,
2016-07-25,Barbell Calf Raise,Legs,110.0,12,,,
2016-07-25,Barbell Calf Raise,Legs,110.0,12,,,
2016-07-25,Barbell Calf Raise,Legs,110.0,12,,,
2016-07-25,Barbell Calf Raise,Legs,110.0,12,,,
2016-07-25,Barbell Squat,Legs,200.0,5,,,
2016-07-25,Barbell Squat,Legs,200.0,5,,,
2016-07-25,Barbell Squat,Legs,200.0,5,,,
2016-07-25,Leg Raises,Abs,1.0,15,,,
2016-07-25,Leg Raises,Abs,1.0,15,,,
2016-07-25,Leg Raises,Abs,1.0,15,,,
2016-07-25,Reverse Crunch,Abs,1.0,15,,,
2016-07-25,Reverse Crunch,Abs,1.0,15,,,
2016-07-25,Reverse Crunch,Abs,1.0,15,,,
2016-07-25,Crunch Kicks,Abs,1.0,15,,,
2016-07-25,Crunch Kicks,Abs,1.0,15,,,
2016-07-25,Crunch Kicks,Abs,1.0,15,,,
2016-07-25,Side Jackknifes,Abs,1.0,15,,,
2016-07-25,Side Jackknifes,Abs,1.0,15,,,
2016-07-25,Side Jackknifes,Abs,1.0,15,,,
2016-07-25,Scissors,Abs,1.0,15,,,
2016-07-25,Scissors,Abs,1.0,15,,,
2016-07-25,Scissors,Abs,1.0,15,,,
2016-07-31,Barbell Row,Back,45.0,10,,,
2016-07-31,Barbell Row,Back,85.0,5,,,
2016-07-31,Barbell Row,Back,105.0,5,,,
2016-07-31,Pull Up,Back,0.0,10,,,
2016-07-31,Pull Up,Back,0.0,10,,,
2016-07-31,Pull Up,Back,0.0,10,,,
2016-07-31,T-Bar Row,Back,60.0,12,,,
2016-07-31,T-Bar Row,Back,60.0,12,,,
2016-07-31,T-Bar Row,Back,60.0,12,,,
2016-07-31,Cable Face Pull,Shoulders,55.0,15,,,
2016-07-31,Cable Face Pull,Shoulders,55.0,15,,,
2016-07-31,Cable Face Pull,Shoulders,55.0,15,,,
2016-07-31,Cable Face Pull,Shoulders,55.0,15,,,
2016-07-31,Cable Face Pull,Shoulders,55.0,15,,,
2016-07-31,Dumbbell Hammer Curl,Biceps,35.0,10,,,
2016-07-31,Dumbbell Hammer Curl,Biceps,35.0,10,,,
2016-07-31,Dumbbell Hammer Curl,Biceps,35.0,9,,,
2016-07-31,Dumbbell Hammer Curl,Biceps,35.0,9,,,
2016-07-31,EZ-Bar Curl,Biceps,55.0,12,,,
2016-07-31,EZ-Bar Curl,Biceps,55.0,11,,,
2016-07-31,EZ-Bar Curl,Biceps,55.0,11,,,
2016-07-31,EZ-Bar Curl,Biceps,55.0,11,,,
2016-07-31,RKC Plank,Abs,0.0,60,,,
2016-07-31,RKC Plank,Abs,0.0,60,,,
2016-07-31,RKC Plank,Abs,0.0,60,,,
2016-07-31,Side Plank,Abs,0.0,60,,,
2016-07-31,Side Plank,Abs,0.0,60,,,
2016-07-31,Side Plank,Abs,0.0,60,,,
2016-07-31,Reverse Plank,Abs,0.0,60,,,
2016-07-31,Reverse Plank,Abs,0.0,60,,,
2016-07-31,Reverse Plank,Abs,0.0,60,,,
2016-07-31,Hollow Hold,Abs,0.0,60,,,
2016-07-31,Hollow Hold,Abs,0.0,60,,,
2016-07-31,Hollow Hold,Abs,0.0,60,,,
2016-07-31,Elbow Plank,Abs,0.0,60,,,
2016-07-31,Elbow Plank,Abs,0.0,60,,,
2016-07-31,Elbow Plank,Abs,0.0,60,,,
2016-07-31,Barbell Row,Back,105.0,5,,,
2016-07-31,Barbell Row,Back,105.0,5,,,
2016-07-31,Barbell Row,Back,105.0,8,,,
2016-08-01,Overhead Press,Shoulders,45.0,10,,,
2016-08-01,Overhead Press,Shoulders,65.0,3,,,
2016-08-01,Overhead Press,Shoulders,95.0,5,,,
2016-08-01,Overhead Press,Shoulders,95.0,5,,,
2016-08-01,Overhead Press,Shoulders,95.0,5,,,
2016-08-01,Flat Barbell Bench Press,Chest,105.0,11,,,
2016-08-01,Flat Barbell Bench Press,Chest,105.0,11,,,
2016-08-01,Flat Barbell Bench Press,Chest,105.0,11,,,
2016-08-01,Decline Dumbbell Bench Press,Chest,45.0,10,,,
2016-08-01,Decline Dumbbell Bench Press,Chest,45.0,10,,,
2016-08-01,Decline Dumbbell Bench Press,Chest,45.0,10,,,
2016-08-01,V-Bar Push Down,Triceps,55.0,10,,,
2016-08-01,V-Bar Push Down,Triceps,55.0,10,,,
2016-08-01,V-Bar Push Down,Triceps,55.0,9,,,
2016-08-01,Lateral Dumbbell Raise,Shoulders,15.0,18,,,
2016-08-01,Lateral Dumbbell Raise,Shoulders,15.0,18,,,
2016-08-01,Lateral Dumbbell Raise,Shoulders,15.0,17,,,
2016-08-01,Lateral Dumbbell Raise,Shoulders,15.0,17,,,
2016-08-01,Lateral Dumbbell Raise,Shoulders,15.0,17,,,
2016-08-01,Lateral Dumbbell Raise,Shoulders,15.0,16,,,
2016-08-01,Lying Triceps Extension,Triceps,20.0,9,,,
2016-08-01,Lying Triceps Extension,Triceps,20.0,11,,,
2016-08-01,Lying Triceps Extension,Triceps,20.0,10,,,
2016-08-01,Overhead Press,Shoulders,95.0,7,,,
2016-08-02,Barbell Squat,Legs,45.0,10,,,
2016-08-02,Barbell Squat,Legs,95.0,5,,,
2016-08-02,Barbell Squat,Legs,135.0,3,,,
2016-08-02,Romanian Deadlift,Legs,155.0,12,,,
2016-08-02,Romanian Deadlift,Legs,155.0,12,,,
2016-08-02,Romanian Deadlift,Legs,155.0,12,,,
2016-08-02,Barbell Front Squat,Legs,110.0,11,,,
2016-08-02,Barbell Front Squat,Legs,110.0,10,,,
2016-08-02,Barbell Front Squat,Legs,110.0,10,,,
2016-08-02,Seated Leg Curl Machine,Legs,75.0,12,,,
2016-08-02,Seated Leg Curl Machine,Legs,75.0,12,,,
2016-08-02,Seated Leg Curl Machine,Legs,75.0,12,,,
2016-08-02,Seated Calf Raise Machine,Legs,70.0,12,,,
2016-08-02,Seated Calf Raise Machine,Legs,70.0,12,,,
2016-08-02,Seated Calf Raise Machine,Legs,70.0,12,,,
